gene_id,gene_short_name,cell_group,CeNGEN_annotation,Additional genes used for annotation,Notes,Final annotation,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value
WBGene00015913,C17F4.7,20,Intestine,"This cluster does not express anterior-specific genes (crn-6, glc-1, lys-7, pho-4, ttx-1, C13B4.1, F38A1.9, K10D11.6, T28F3.5, F27C1.11, F48G7.5, fbxc-8, Y37F4.7, ceh-37 and app-1) or posterior-specific genes (catp-6, btbd-10, rpn-6.1, F01F1.2, faah-1, spin-3, irg-7, F42A10.5, dut-1, pho-1, lipl-1 and psa-3) or anterior and posterior- specific genes (aex-1, cyp35A2, fbl-1, abts-4, stim-1).",,Intestine middle,0.16092364,34.09724467,0.997493036,0.161328084,0.623124766,0,0
WBGene00000214,asp-1,20,,,,,0.120454922,10.13438351,0.968523677,0.124369621,0.399893475,0,0
WBGene00012253,clec-50,20,,,,,0.120808967,3.829544112,0.862952646,0.139994897,0.373670664,0,0
WBGene00017691,ilys-5,20,,,,,0.091436768,13.79381571,0.965738162,0.094680703,0.345351244,0,0
WBGene00004990,spp-5,20,,,,,0.097224418,3.314052566,0.853481894,0.113915033,0.334529059,0,0
WBGene00021322,Y34B4A.6,20,,,,,0.115199882,2.159157655,0.733426184,0.15707086,0.326454678,0,0
WBGene00020662,T21H3.1,20,,,,,0.107228051,2.878308828,0.778272981,0.137776916,0.308486071,0,0
WBGene00007112,B0035.13,20,,,,,0.112688823,2.033533178,0.635097493,0.177435471,0.298948523,0,0
WBGene00002272,lec-9,20,,,,,0.084368941,5.695866879,0.917548747,0.091950364,0.29636768,0,0
WBGene00000215,asp-2,20,,,,,0.102684246,2.105917836,0.732590529,0.140165948,0.295507369,0,0
WBGene00019510,K07H8.10,21,Germline,"This cluster prominently expresses smrc-1, fog-2, xnd-1, daz-1 which are all expressed in proliferative and meiotic germ (but not in mature oocytes). Clusters 8, 12, 21, 22 show the most prominent expression of lst-1 and sygl-1 which are gene markers for the distal-most germ cells (those associated with mitosis). Additionally, these clusters show the highest UMI count among the germ cells (except the spermatocytes) which is indicative of mitotic germ cells since as the germ proceeds through development and enters meiosis, pie-1 begins to suppress transcription (PMID: 11316796). ",,Mitotic germ cells ,0.103919321,3.535482728,0.998034812,0.104123944,0.383914849,0,0
WBGene00011156,R09B3.3,21,,,,,0.063754283,15.88056085,1,0.063754283,0.382512325,0,0
WBGene00002064,iff-1,21,,,,,0.069238521,5.619067508,1,0.069238521,0.319202866,0,0
WBGene00001856,hil-5,21,,,,,0.098741007,2.456295464,0.996350365,0.099102696,0.318071726,0,0
WBGene00020915,nol-5,21,,,,,0.095360256,1.89107697,0.996631106,0.095682601,0.317461243,0,0
WBGene00010896,M28.5,21,,,,,0.0694274,3.656615202,0.999719259,0.069446897,0.317017557,0,0
WBGene00001167,eef-2,21,,,,,0.054012554,7.386881857,0.999719259,0.054027722,0.308371475,0,0
WBGene00011155,R09B3.2,21,,,,,0.07139284,4.190641617,0.999157777,0.07145302,0.30492288,0,0
WBGene00001423,fib-1,21,,,,,0.076240172,2.766718965,0.999438518,0.076283004,0.2909995,0,0
WBGene00001853,hil-2,21,,,,,0.054147413,1.230593514,0.969679955,0.055840499,0.290216535,0,0
WBGene00011156,R09B3.3,22,Germline,"This cluster prominently expresses smrc-1, fog-2, xnd-1, daz-1 which are all expressed in proliferative and meiotic germ (but not in mature oocytes). Clusters 8, 12, 21, 22 show the most prominent expression of lst-1 and sygl-1 which are gene markers for the distal-most germ cells (those associated with mitosis). Additionally, these clusters show the highest UMI count among the germ cells (except the spermatocytes) which is indicative of mitotic germ cells since as the germ proceeds through development and enters meiosis, pie-1 begins to suppress transcription (PMID: 11316796). ",,Mitotic germ cells ,0.058883793,14.37616758,0.999716151,0.058900512,0.310571939,0,0
WBGene00001856,hil-5,22,,,,,0.093489811,2.329087879,0.983252909,0.09508216,0.287645023,0,0
WBGene00019510,K07H8.10,22,,,,,0.082859461,2.665293918,0.992052228,0.083523285,0.263273397,0,0
WBGene00001855,hil-4,22,,,,,0.082010967,2.080931983,0.982117513,0.08350423,0.261171256,0,0
WBGene00002064,iff-1,22,,,,,0.063143312,5.011493949,0.998580755,0.063233056,0.260854307,0,0
WBGene00000473,cey-2,22,,,,,0.083000396,2.414083588,0.97189895,0.085400232,0.249435025,0,0
WBGene00011155,R09B3.2,22,,,,,0.064787915,3.713812925,0.997729208,0.06493537,0.247635132,0,0
WBGene00001167,eef-2,22,,,,,0.049872179,6.692038005,0.999148453,0.049914683,0.24604919,0,0
WBGene00004422,rpl-11.1,22,,,,,0.057902849,6.414746822,0.998864604,0.057968666,0.245715972,0,0
WBGene00000474,cey-3,22,,,,,0.079258063,1.530272551,0.970763554,0.081645075,0.245554197,0,0
WBGene00015913,C17F4.7,23,Intestine,"This cluster does not express anterior-specific genes (crn-6, glc-1, lys-7, pho-4, ttx-1, C13B4.1, F38A1.9, K10D11.6, T28F3.5, F27C1.11, F48G7.5, fbxc-8, Y37F4.7, ceh-37 and app-1) or posterior-specific genes (catp-6, btbd-10, rpn-6.1, F01F1.2, faah-1, spin-3, irg-7, F42A10.5, dut-1, pho-1, lipl-1 and psa-3) or anterior and posterior- specific genes (aex-1, cyp35A2, fbl-1, abts-4, stim-1).",,Intestine middle,0.086186301,15.4007868,0.986536809,0.087362479,0.331034622,0,0
WBGene00012615,dct-16,23,,,,,0.065490842,32.22042733,0.999427098,0.065528384,0.319471902,0,0
WBGene00017691,ilys-5,23,,,,,0.067702113,9.628674872,0.948152392,0.071404252,0.248593025,0,0
WBGene00002272,lec-9,23,,,,,0.070148529,4.654243343,0.893726726,0.078489908,0.245968942,0,0
WBGene00004494,rps-25,23,,,,,0.03105437,12.69180126,0.997708393,0.031125698,0.209035666,0,0
WBGene00007112,B0035.13,23,,,,,0.0697078,1.377894903,0.528788313,0.131825531,0.19518163,0,0
WBGene00000214,asp-1,23,,,,,0.056407808,4.488263006,0.857061014,0.065815393,0.186076887,0,0
WBGene00004423,rpl-11.2,23,,,,,0.02808097,4.906491528,0.940418218,0.029860087,0.174578347,0,0
WBGene00019744,M02H5.8,23,,,,,0.047185968,2.034008784,0.663706674,0.071094611,0.169831912,0,0
WBGene00004990,spp-5,23,,,,,0.050839424,1.955173755,0.673732455,0.075459366,0.158188146,0,0
WBGene00003429,msp-31,24,Sperm,"This cluster does not express zipt-7.1, cdc-48.1, ubxn-2, him-3, vbh-1 and set-17 which are all gene markers for spermatocytes. ",At the young adult stage most of the sperm is mature sperm (PMID: 24718317),Mature sperm,0.215736901,15.95367601,0.989212828,0.21808947,0.740399868,0,0
WBGene00003435,msp-40,24,,,,,0.205585185,20.05765741,0.994752187,0.206669749,0.734106497,0,0
WBGene00016447,msd-4,24,,,,,0.180922273,23.56211062,0.998250729,0.181239309,0.733521128,0,0
WBGene00003431,msp-33,24,,,,,0.231878577,12.66867441,0.983965015,0.235657339,0.726584791,0,0
WBGene00003432,msp-36,24,,,,,0.19365472,17.43928947,0.994169096,0.194790525,0.722596999,0,0
WBGene00003442,msp-49,24,,,,,0.22865992,13.19420599,0.98425656,0.232317395,0.717132348,0,0
WBGene00003438,msp-45,24,,,,,0.236945473,15.26169281,0.985422741,0.240450583,0.715580642,0,0
WBGene00006039,ssp-10,24,,,,,0.178890909,23.02307249,0.996501458,0.179518964,0.707765496,0,0
WBGene00003443,msp-50,24,,,,,0.239989567,13.66375905,0.981049563,0.244625324,0.704114837,0,0
WBGene00003450,msp-57,24,,,,,0.216253567,11.15234261,0.974344023,0.221947856,0.702956076,0,0
WBGene00255375,F08B4.8,25,Sperm,"This cluster does not express zipt-7.1, cdc-48.1, ubxn-2, him-3, vbh-1 and set-17 which are all gene markers for spermatocytes. ",At the young adult stage most of the sperm is mature sperm (PMID: 24718317),Mature sperm,0.32816533,77.76290695,0.99875467,0.328574513,0.699439358,0,0
WBGene00011176,R09E10.6,25,,,,,0.269213376,29.4890083,0.9875467,0.272608248,0.63646887,0,0
WBGene00194703,F26B1.8,25,,,,,0.276234398,27.93301193,0.989726027,0.279101883,0.617398098,0,0
WBGene00007301,C04F12.7,25,,,,,0.318203135,23.02812863,0.986612702,0.322520817,0.615896507,0,0
WBGene00007320,C05B5.2,25,,,,,0.3277418,12.11431679,0.962328767,0.340571551,0.595559454,0,0
WBGene00017851,F27C1.1,25,,,,,0.246304675,13.23231276,0.940224159,0.26196378,0.582220452,0,0
WBGene00009681,gipc-2,25,,,,,0.214461027,15.21637444,0.960460772,0.22328973,0.572447602,0,0
WBGene00018314,F41H10.1,25,,,,,0.323172673,11.62913941,0.961706102,0.336040992,0.571091555,0,0
WBGene00016351,C33F10.1,25,,,,,0.256091931,22.99755212,0.992216687,0.25810081,0.567143952,0,0
WBGene00022751,msrp-2,25,,,,,0.21833373,24.4810207,0.99252802,0.219977397,0.54767807,0,0
WBGene00000256,bli-6,26,Epidermis and seam cells ,"This cluster does not express the known seam cells markers bus-4, bus-8 unlike cluster 38. This cluster prominently expresses hyp7 markers: col-71, col-49 and col-38",,hyp7 (hypodermis),0.244842696,13.24463924,0.931101722,0.262960201,0.591282011,0,0
WBGene00009982,F53F1.4,26,,,,,0.28825407,13.52934463,0.885927852,0.325369689,0.578235719,0,0
WBGene00000653,col-77,26,,,,,0.226281971,16.7967623,0.932726682,0.242602657,0.548040175,0,0
WBGene00000603,col-14,26,,,,,0.169564203,7.54308853,0.831004225,0.204047342,0.530772204,0,0
WBGene00000734,col-161,26,,,,,0.236276601,9.890578628,0.87520312,0.269967732,0.52200244,0,0
WBGene00000636,col-60,26,,,,,0.277286268,6.752447276,0.780305492,0.355356038,0.511800738,0,0
WBGene00000694,col-120,26,,,,,0.257501055,5.248492625,0.755931102,0.340640906,0.498120816,0,0
WBGene00018297,F41F3.3,26,,,,,0.225873419,9.639966158,0.843678908,0.267724388,0.490686499,0,0
WBGene00004300,ram-2,26,,,,,0.180874567,9.160275185,0.892427689,0.202677,0.473822568,0,0
WBGene00000735,col-162,26,,,,,0.207754305,6.118191082,0.801754956,0.259124441,0.459452525,0,0
WBGene00001168,eef-1A.1,27,Germline is the only cell type where all these genes are prominently expressed ,"This cluster does not express smrc-1, fog-2, him-3, xnd-1, par-1, daz-1 which are all involved in mitosis and meiosis in germ cells.  ",,Differentiated germ,0.043981374,19.28702274,1,0.043981374,0.171942672,0,0
WBGene00004422,rpl-11.1,27,,,,,0.050621482,5.702337767,0.959418329,0.05276268,0.144464085,0,0
WBGene00011156,R09B3.3,27,,,,,0.040324935,9.105279838,0.988163679,0.040807951,0.117679423,0,0
WBGene00001423,fib-1,27,,,,,0.05193922,2.280097015,0.79337166,0.065466443,0.111958288,0,0
WBGene00002064,iff-1,27,,,,,0.046628618,3.923207578,0.89651674,0.052010873,0.110053581,0,0
WBGene00004414,rpl-3,27,,,,,0.033093148,6.737292149,0.980047345,0.033766887,0.108440398,0,0
WBGene00004421,rpl-10,27,,,,,0.027603938,8.523752009,0.989516402,0.027896393,0.106792938,0,0
WBGene00010896,M28.5,27,,,,,0.04552369,2.674560003,0.840716943,0.054148653,0.105032081,0,0
WBGene00004429,rpl-17,27,,,,,0.027958448,7.907919576,0.986134596,0.028351554,0.097574983,0,0
WBGene00010478,K01G5.5,27,,,,,0.0448645,1.436123885,0.664863037,0.067479311,0.095691073,0,0
WBGene00015608,math-3,28,Intestine,"This cluster does not express anterior-specific genes (crn-6, glc-1, lys-7, pho-4, ttx-1, C13B4.1, F38A1.9, K10D11.6, T28F3.5, F27C1.11, F48G7.5, fbxc-8, Y37F4.7, ceh-37 and app-1). However, it does express posterior-specific genes (catp-6, btbd-10, rpn-6.1, F01F1.2, faah-1, spin-3, irg-7, F42A10.5, dut-1, pho-1, lipl-1 and psa-3) and anterior and posterior- specific genes (aex-1, cyp35A2, fbl-1, abts-4, stim-1).",enriched in the intestine according to wormbase annotation ,Intestine posterior,0.210206375,2.122803765,0.79791747,0.263443755,0.526532105,0,0
WBGene00016027,C23H5.8,28,,,,,0.173877103,6.431208942,0.890474354,0.195263459,0.497305135,0,0
WBGene00006929,vit-5,28,,,,,0.187235152,6.861032661,0.847666795,0.220882962,0.48233301,0,0
WBGene00006930,vit-6,28,,,,,0.154491101,6.752637509,0.891245661,0.173342893,0.454021601,0,0
WBGene00006926,vit-2,28,,,,,0.137422832,6.978553873,0.891631315,0.154125174,0.422818405,0,0
WBGene00000140,anc-1,28,,,,,0.078151814,6.801695076,0.923640571,0.084612799,0.421340361,0,0
WBGene00016717,math-22,28,,,,,0.168825799,1.409838612,0.661396066,0.255256733,0.408221344,0,0
WBGene00019589,K09F6.6,28,,,enriched in the intestine according to wormbase annotation ,,0.184169748,1.083570196,0.598148862,0.307899521,0.398567506,0,0
WBGene00019590,K09F6.7,28,,,enriched in the intestine according to wormbase annotation ,,0.189468716,1.147556775,0.596220594,0.317782911,0.393324973,0,0
WBGene00006927,vit-3,28,,,,,0.171312803,3.448266458,0.682607019,0.250968417,0.380432785,0,0
WBGene00012382,ttr-16,29,Muscle,"This cluster does not prominently express the vulval muscle markers C53B7.2 (CeNGEN) and mls-1 (CeNGEN) unlike clusters 85 and 143; it does not express the anal muscle markers ttr-10 (CeNGEN), fbl-1 (CeNGEN), Y19D10B.6 (CeNGEN), W03A5.1 (CeNGEN) unlike cluster 92; it does not express hmc markers glb-26 (CeNGEN), Y105E8B.9 (CeNGEN), W04G5.4 (CeNGEN) unlike cluster 103. This cluster also does not express F35D11.1 which is expressed in anal and vulval muscles as well as hmc but not body wall muscle. This cluster prominently expresses lbp-1, lbp-3 and swm-1 which are all markers of the anterior body wall muscle (CeNGEN)",,Body wall muscle anterior,0.290702524,20.77672654,0.93369619,0.311345946,0.606506128,0,0
WBGene00022194,Y71H2B.4,29,,,,,0.191666817,6.490378047,0.882236517,0.217251059,0.462580902,0,0
WBGene00000779,cpn-3,29,,,,,0.105896321,39.62612023,0.997525977,0.10615896,0.433697655,0,0
WBGene00003934,pat-10,29,,,,,0.09199494,100.6140608,1,0.09199494,0.427239634,0,0
WBGene00020808,clik-1,29,,,,,0.099464969,21.79245701,0.989609104,0.100509351,0.419260167,0,0
WBGene00022072,cpg-9,29,,,,,0.160710196,13.01226325,0.85650668,0.187634492,0.405508986,0,0
WBGene00003371,mlc-3,29,,,,,0.081900664,26.42002382,0.996536368,0.082185324,0.37101961,0,0
WBGene00002978,lev-11,29,,,,,0.077598818,14.84645675,0.980702622,0.079125737,0.369512075,0,0
WBGene00006408,tag-18,29,,,,,0.105609478,7.516786565,0.896585849,0.117790703,0.359440296,0,0
WBGene00013181,Y53H1B.2,29,,,,,0.175211318,3.130558554,0.728847105,0.240395162,0.345223342,0,0
WBGene00006583,tnc-2,30,Pharyngeal muscle is the only cell type where all these genes are prominently expressed,"There are two pharyngeal muscle clusters: cluster 76 expresses sox-2 and ceh-2 which is consistent with pm1_pm2 and not pm3_pm8 (Packer et al); a subpopulation of cluster 30 expresses T20B6.3 which is specific to pm6_pm7 and pqn-67 and F41G3.3 (weakly) which are specific to pm6 (Packer); another subpopulation of cluster 30 prominently expresses myo-1, myo-2, myo-5, tnc-2, tnt-4 and tni-4 which is consistent with pm3_pm4_pm5 ",, pm3_pm4_pm5 and pm6_pm7 (pharyngeal muscle),0.360748963,33.63203778,0.988301119,0.36501928,0.826779088,0,0
WBGene00002011,hsp-12.2,30,,,,,0.358822309,25.13070186,0.980162767,0.366084411,0.797179277,0,0
WBGene00020192,T03F1.11,30,,,,,0.36012967,30.8085355,0.978128179,0.368182491,0.79647708,0,0
WBGene00016898,C53C9.2,30,,,,,0.381403452,14.81601815,0.96948118,0.393409857,0.792407823,0,0
WBGene00006586,tni-4,30,,,,,0.281995819,8.640402632,0.940996948,0.29967772,0.70568547,0,0
WBGene00000780,cpn-4,30,,,,,0.242843572,8.337224259,0.914038657,0.265681949,0.67411112,0,0
WBGene00019361,K03E5.2,30,,,,,0.160208259,12.98423434,0.949643947,0.168703501,0.627742731,0,0
WBGene00044260,Y87G2A.19,30,,,,,0.258149953,7.960617324,0.829603255,0.311172782,0.610090088,0,0
WBGene00044554,F41E6.15,30,,,,,0.258528633,16.94822601,0.840793489,0.307481726,0.573265681,0,0
WBGene00003371,mlc-3,30,,,,,0.117975816,42.23395132,0.996439471,0.118397373,0.498040183,0,0
WBGene00012148,inos-1,31,Coelomocytes is the only cell type where all these genes are prominently expressed,,,Coelomocytes,0.612428109,22.44585748,1,0.612428109,0.993972561,0,0
WBGene00013514,Y73F4A.1,31,,,,,0.909245361,101.4607777,1,0.909245361,0.992890215,0,0
WBGene00020585,clec-178,31,,,,,0.94856038,14.15990193,0.995914198,0.95245191,0.988282493,0,0
WBGene00013784,Y116A8C.3,31,,,,,0.945312036,17.81134274,0.995403473,0.949677254,0.987178317,0,0
WBGene00009408,F35C12.3,31,,,,,0.897852817,7.480374984,0.992339122,0.904784259,0.982437738,0,0
WBGene00044301,lgc-28,31,,,,,0.937584218,6.174200006,0.988764045,0.948238584,0.976892594,0,0
WBGene00000845,cup-4,31,,,,,0.936256494,8.091924824,0.98927477,0.946406926,0.976635189,0,0
WBGene00021981,lgc-26,31,,,,,0.939677416,8.5289107,0.98825332,0.950846709,0.975355404,0,0
WBGene00018877,aman-1,31,,,,,0.947072705,31.50393355,0.986721144,0.95981799,0.972557621,0,0
WBGene00020563,T19C3.5,31,,,,,0.938125491,12.61845915,0.986210419,0.95124273,0.972277809,0,0
WBGene00000653,col-77,32,Seam cells is the only cell type where all these genes are prominently expressed,"Compared to the other seam cluster (cluster 34), this cluster expresses bus genes more prominently while it does not express the grd genes (also seam cell markers) prominently. A subpopulation of this cluster prominently expresses B0303.11, sta-2, fmo-4 and mua-3 which are all gene markers for the excretory duct cells.  ",,Seam cells (bus+) and excretory duct subpopulation,0.23569261,22.6334437,0.775202781,0.304039944,0.314793175,0,0
WBGene00004300,ram-2,32,,,,,0.209150893,14.22594634,0.73986095,0.282689461,0.298337504,0,0
WBGene00000681,col-107,32,,,,,0.219796855,11.50741735,0.666280417,0.329886411,0.288755649,0,0
WBGene00044724,R02E4.3,32,,,,,0.125447613,2.077191601,0.556778679,0.225309656,0.283696765,0,0
WBGene00021627,Y47D7A.15,32,,,,,0.215277305,5.235880002,0.567207416,0.379538947,0.283039234,0,0
WBGene00000707,col-133,32,,,,,0.142593776,9.130219716,0.776940904,0.183532332,0.275638957,0,0
WBGene00000704,col-130,32,,,,,0.138171666,4.722890689,0.624565469,0.221228475,0.257022472,0,0
WBGene00000641,col-65,32,,,,,0.222680139,6.320887957,0.462920046,0.481033693,0.255279489,0,0
WBGene00000734,col-161,32,,,,,0.135297134,6.471160229,0.690614137,0.195908433,0.241871469,0,0
WBGene00000256,bli-6,32,,,,,0.105626999,5.564540566,0.775782155,0.136155489,0.230076812,0,0
WBGene00006633,tsp-7,33,Neurons,"Expresses unc-3, unc-4, unc-5, unc-62, unc-129, lin-39 which are gene markers for AS_DA_DB_VA_VB_VC neurons (Packer et al.); VC neurons identified separately (cluster 63); additionally a subpopulation expresses K05F1.1, C06E2.9 and ces-1 which are specifically expressed in SAB neurons (CeNGEN). After subclustering we could identify distinct populations: AS, DA_VA, DB_VB, and SAB"," After subclustering we could identify distinct populations: AS, DA_VA, DB_VB, and SAB (CeNGEN markers)",AS; DA_VA; DB_VB; and SAB,0.188991293,6.271129477,0.924737456,0.204372919,0.651264023,0,0
WBGene00003759,nlp-21,33,,,,,0.086106377,14.4395766,0.954492415,0.090211693,0.58485665,0,0
WBGene00019479,K07C11.7,33,,,,,0.079554102,3.805730031,0.812135356,0.097956703,0.497393277,0,0
WBGene00003747,nlp-9,33,,,,,0.090197032,4.037449854,0.793465578,0.113674789,0.446965847,0,0
WBGene00012853,Y44A6D.2,33,,,,,0.038628636,10.23072958,0.967327888,0.039933343,0.436525044,0,0
WBGene00044667,ZK622.5,33,,,,,0.163906825,3.332108704,0.628938156,0.260608811,0.436384224,0,0
WBGene00008610,F09C3.2,33,,,,,0.083434155,3.34591024,0.751458576,0.111029613,0.409010622,0,0
WBGene00018560,F47D12.3,33,,,,,0.086540663,2.416790944,0.636522754,0.135958475,0.405469598,0,0
WBGene00006999,zyx-1,33,,,,,0.078547478,3.553575011,0.806884481,0.097346622,0.40304077,0,0
WBGene00011251,glb-22,33,,,,,0.151288374,1.547191615,0.528588098,0.286212222,0.401614845,0,0
WBGene00001692,grd-3,34,Hypodermal cells,"This cluster expresses the seam cell markers grd-3, grd-10 and grd-13. Compared to the other seam cluster (cluster 32), this cluster expresses grd genes more prominently while it does not express the bus genes (also seam cell markers) prominently. ",,Seam cells (grd+),0.653034816,27.34711295,0.95863747,0.681211445,0.867203961,0,0
WBGene00001699,grd-10,34,,,,,0.582058275,12.58486573,0.915450122,0.635816482,0.810450179,0,0
WBGene00001694,grd-5,34,,,,,0.524473677,33.41046309,0.956812652,0.548146678,0.776817202,0,0
WBGene00000673,col-98,34,,,,,0.280508871,35.50556818,0.966545012,0.290218115,0.688383818,0,0
WBGene00000609,col-20,34,,,,,0.209719796,57.41732756,0.999391727,0.209847441,0.68692787,0,0
WBGene00013489,col-42,34,,,,,0.24746695,20.03463734,0.938564477,0.26366537,0.648549461,0,0
