,ADF,ADL,AFD,AIB,AIZ,ASE,ASH,AVA,AVB,AVE,AVJ,AVM,AWB,AWC,Amphid sheath,Amphid socket,Anal muscle,Apoptotic germ cells,Arcade cells,BAG,Body wall muscle anterior,Body wall muscle middle,Body wall muscle posterior,CAN,Cephalic and inner labial socket,Cephalic sheath,Coelomocytes,DB_VB,DVB,Distal tip,Embryonic cells,Excretory cells,Excretory duct,Excretory gland,GLR,Glia_1,Glia_2,Glia_3,Glia_4,HSN,Hypodermis head,Hypodermis tail,I1,I2,I4,IL1,Intestinal-rectal valve,Intestine anterior,Intestine middle,Intestine posterior,M2,M3,M4,M5,Marginal cells,Mature sperm,Meiotic germ cells,Mitotic germ cells,NSM,OLL,OLQ,Oocytes,PDA,PDB,PHC,PLM_ALM,PLN,PVD_FLP,PVM,PVN,PVP,PVR,PVT,Phasmid sheath,Phasmid socket,RIA,RIC,RIF,RIH,RIM,RIV,RMD,RMD_LR,RME,RMF,Rectal gland,SAA,SAB,SIA,SIB,Seam cells (bus+),Seam cells (grd+),Seminal vesicle (male),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Spermatids,Spermatocytes,Syncitial pachytene spermatocytes,URX_AQR_PQR,Unassigned sex-specific muscle,Unassigned sheath cells,Unassigned uterine cells,Uterine muscle,Uterine seam cells,Uterine toroid,Uterine-vulval cells,VC,VD_DD,Vulval cells,cat-4(+)ptps-1(+) intestine anterior,e1_e3 (pharyngeal epithelium),e2 (pharyngeal epithelium),g1A (pharyngeal gland),g1P (pharyngeal gland),g2 (pharyngeal gland),hmc,hyp4_to_hyp6,hyp7 (hypodermis),pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),sh2 (gonadal sheath distal),sh3_sh4 (gonadal sheath proximal),sh5 (gonadal sheath proximal),vm1 (vulval muscle),vm2 (vulval muscle),timepoints
LFQ intensity D6_11,0.0040334174907731505,0.0,1.7602686336917824e-19,0.00957605008519197,0.0011673200987812823,0.000970948582083458,0.016806641340075357,0.0,0.006037701135330118,0.0,0.0033019978502415175,0.0,0.0011673200987812823,0.020810482666771966,0.0,0.005199484004245795,0.043099309877568215,0.0014216735568301374,0.0,0.0,0.007644779974750914,0.0,0.0,0.010052126689135502,1.4668905280764854e-20,0.0020163404697950784,0.0041504080107965845,0.0,0.0,0.011618140292608041,0.0,0.0,0.014799621054353437,0.0,0.007111891213940787,0.018841428933659397,0.0,0.0,0.00777538422016193,0.006033862045211994,0.0580317857979237,0.0,0.0,0.014980865923089573,0.0,0.0,0.010752864311557744,0.0,0.02454649250485589,0.04503152655016416,0.0,0.0,0.0,0.0,0.01887848421020649,0.0,0.013365467819858371,0.03339820603196265,1.7602686336917824e-19,0.0008878191342518706,0.0008878191342518704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012236047040548054,0.0,0.009575857088609531,0.0,0.0,0.0,0.012740004138711054,0.009576050085191965,5.867562112305942e-20,0.0008151077461384862,0.0,0.0,0.022334142688587598,0.0,0.022334142688587598,0.02169649736550608,0.0,0.0,0.005972348780941024,0.00020441860895805127,0.0,0.0,0.0,0.0,0.03234897887435412,0.02098321946343148,0.0028114613460127388,0.006546665121762227,0.0,0.0,0.018304803265818244,0.0,0.011422576128912029,0.03802652195199949,0.03192490424674126,0.022043764134974147,0.0,0.02670117360981718,0.008386333977547174,0.0,0.0,0.032654650523687406,0.0,0.0,0.0,0.0,0.007267653890920355,0.0,0.0203712234549796,0.0,0.0,0.0,0.027588025108017472,0.009590626414369965,0.03656094158539211,0.03068322975012673,0.0,0.04998474129801757,0.023916228512129097,6
LFQ intensity D6_12,0.00647445824990114,0.0,0.01752704653301507,0.007636838243867521,0.002436533301690886,0.0011444051052833947,0.016414866138335794,0.0,0.00634565217807349,2.8059804195275846e-19,0.013231257992159432,0.0,0.002436533301690886,0.023967088629698395,2.8059804195275846e-19,0.0,0.0389454890171915,0.01897976087749302,0.0,0.0,0.007944114978655641,0.0,0.012159777868879227,0.004535843857786288,0.0002861018234209554,0.015003185766029296,0.005705976729631284,0.0,0.0,0.005638835774370949,0.0,0.0,0.012381255269706973,0.0,0.0073657811461400055,0.021621325253155518,0.002463955271382569,0.0,0.0020444830602684345,0.006341617276374346,0.05064696586140382,0.0,0.0,0.015015743165540699,0.0,0.0,0.007925753092427523,0.0,0.022359420067300646,0.047135982421739164,0.0,0.0,0.0,0.0,0.028082083514917238,0.0,0.007793569955121084,0.026459200704284994,2.9536635995027206e-19,0.0005739829876597589,0.0005739829876597588,0.0027693813581126376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014958133821006324,0.0,0.0072114616666284935,2.2152476996270403e-19,0.0,0.0,0.018489023341759968,0.00763683824386751,5.907327199005441e-20,0.007521514462541972,2.2152476996270403e-19,2.8059804195275846e-19,0.020520025080667675,0.0,0.02052002508066767,0.0227362351282525,0.0,1.1814654398010882e-19,0.006276966547454133,0.0004596609117618204,0.0,0.0,0.00026956806899524455,0.0,0.03430885180810533,0.02486924830981799,0.0035714301115356336,0.00856175952684888,0.0,0.0,0.0012738112539958484,0.0,0.014569954449318502,0.043876425336475934,0.032594341874513516,0.022340840617685848,0.0,0.020661177493472935,0.005396805935927824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002715056903622031,0.0,0.020720342096186787,0.010912320153165029,0.0,0.0,0.02162408138234156,0.012368624239390195,0.04588623472941741,0.004177605692235464,0.0,0.05119275725513395,0.023410628716836728,6
LFQ intensity D6_2,0.003777331804207212,0.0,0.011329041351489684,0.009834904812573344,0.0022935237384026203,0.0009847156309303886,0.016634849309245345,0.0,0.006766471606585979,0.0,0.004731016700253708,0.0,0.0022935237384026194,0.024800828213204385,0.0,0.0,0.04519561474657713,0.0,0.0,0.0,0.008246306552392736,0.0,0.0,0.0076637850278564006,0.0,0.003839294763124334,0.00901562669340047,0.0,0.0,0.008226924803662805,0.0,0.0,0.012857144829376397,0.0,0.010075506365831136,0.01812865325568486,0.0020970454148749157,0.0,0.007836680885534212,0.006733842887788486,0.05331836954998594,0.0,0.0,0.01655899144399021,0.0,0.0,0.00449447830063398,0.011220039888152572,0.02321883329629085,0.0398746444538412,0.0,0.0,0.0,0.0,0.024384927089937735,0.0,0.013153427751659478,0.039137471675581716,0.0,0.0004034979268135028,0.00040349792681350225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013436205857588713,0.0,0.009834706599009233,1.2268765920359664e-19,0.0,0.0,0.01257803279274126,0.009834904812573339,0.0,0.0006782353011124886,1.2268765920359664e-19,0.0,0.023267452745097686,0.0,0.02326745274509768,0.020752092068174577,0.0,0.0,0.006693231007144951,0.000645515238881171,0.0,0.0,0.0,0.0014053987626691817,0.0351358719499959,0.0216018042819036,0.0037931864883190528,0.011401295565997125,0.0,0.0,0.019193623928127256,0.0,0.01062537298961456,0.0386998325739583,0.024192660243741837,0.023580810753572157,0.0,0.019789324358289916,0.0069450404530514405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02143771196695514,0.0,0.0,0.0,0.03763222745434058,0.005226641969256196,0.04198353721390133,0.030869526861171212,0.0012173647898419016,0.050891752070504614,0.023858373722267706,6
LFQ intensity D6_3,0.002405680007001023,0.0,0.015826909808166072,0.0064721615837965325,0.0012804446873575885,0.0014703500509565958,0.017338690666556515,0.0,0.006282976063219409,0.0,0.003996387817555108,0.0,0.0012804446873575885,0.019929839187751958,0.0,0.0037928607541813375,0.04379198511791075,0.0014479548081365698,0.0,0.0,0.007876406136494693,0.0,0.0,0.00857545091232733,0.0,0.014495309995141665,0.0055889318509247925,0.0,0.0,0.012618863543607235,0.0,0.0,0.01674878659319189,0.0,0.011952091478876456,0.0209016579618488,0.0,0.0,0.001975274864989564,0.003702799424106649,0.05690449055735628,0.0,0.0,0.01504302301125653,0.0,0.0,0.003786693679788268,0.0021259679063083013,0.01577134399648524,0.04726960908702178,0.0,0.0,0.0,0.0,0.022139057679447488,0.0,0.010214765947055797,0.035632724719582134,7.134196390659135e-20,0.001205982987068813,0.0012059829870688132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014169376942515438,0.0,0.006472031143264634,0.0,0.0,0.0,0.010655744522592837,0.0064721615837965265,4.280517834395481e-20,0.006374425567482094,0.0,0.0,0.02203163998305532,0.0,0.022031639983055316,0.025475651213966027,0.0,0.0,0.007321694800122959,0.00236384142400754,0.0,0.0,1.5695232059450097e-19,0.0,0.03088182233540129,0.017049066885749534,0.0,0.00606190147291519,0.0,0.0,0.01395951668552431,0.0,0.010939236463589713,0.0398990201819508,0.030726730106382827,0.02734970285502098,0.0,0.018802479047515003,0.006334496554120661,0.0,0.0,0.017979286716673606,0.0,0.0,0.0012974770360277166,0.0,0.011785746323532083,0.0,0.022590640737871454,0.0,0.0,0.0,0.027570912055291483,0.011622387871048292,0.033066139937346625,0.027450013109623868,0.0,0.05277726483658602,0.027436051064074242,6
LFQ intensity D6_4,0.003979895070013065,0.0,0.019912717727771475,0.010024790871125296,0.0037966150124954063,0.0009700190627604475,0.019559172080418463,2.2091450744879836e-19,0.005673293056098174,2.2091450744879836e-19,0.0045063217035674315,0.0,0.0037966150124954055,0.020850329730542145,2.2091450744879836e-19,0.0014730074585999724,0.04491381865078985,0.0,0.0,0.0,0.00921866045659224,0.0,0.005832473699466698,0.010092371465761722,0.0011547634399733595,0.01451811878840074,0.004040956648225781,0.0,0.0,0.014661088885234664,0.0,0.0,0.012480963259235825,0.0,0.005773696740045958,0.021145737009509266,0.0,0.0,0.001850445840026316,0.005669685675934649,0.057871828463458216,0.0,0.0,0.015416822254059529,0.0,0.0,0.007026710384459593,0.009206447902942337,0.022297823723460442,0.04074509832302291,0.0,0.0,0.0,0.0,0.020981677202358672,0.0,0.014055623854109212,0.033754575404797385,0.0,0.00039387917401260036,0.0003938791740126002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014983670957830354,0.0,0.01002458883058034,0.0,0.0,0.0,0.009446092782066987,0.01002479087112529,0.0,0.0012225756766343929,0.0,0.0,0.021741558911650003,0.0,0.02174155891165,0.024339271978089945,0.0,0.0,0.0056118850714952685,0.0,0.0,0.008044173489857608,0.0010880299431084452,0.0,0.03335856838713448,0.021514495657925636,0.0,0.006743644774759032,0.0,0.0,0.018169581200131447,0.0,0.012454015040882806,0.041347011713595644,0.027317158899197377,0.022957001827320446,0.0,0.024797412127889423,0.009084699099338794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7673160595903867e-19,0.0,0.016583352532877543,0.0,0.0,0.0,0.026794277759390122,0.0053306957885946105,0.036897279585191976,0.022239812358861393,0.0,0.0578248689926835,0.02027800362435919,6
LFQ intensity D6_5,0.0025527263445557303,0.0,0.01561107741230067,0.003005245527988872,0.0021447439946883067,0.0008670615300054126,0.018811743721660588,0.0,0.005408128722635765,0.0,0.003246246082846288,0.0,0.0021447439946883067,0.023210070015949207,0.0,0.0030919172001640863,0.04625632368662258,0.007209789739265463,0.0,0.0,0.008367555431347182,0.0,0.0,0.00763658773549931,2.9273523473156067e-20,0.014194792713905807,0.004187602855525173,0.0,0.001585364984720016,0.010350027174456444,0.0,0.0036158250682313043,0.01227096297716252,0.0,0.00965529697863311,0.025797276496988163,0.0,0.0,0.0017397821397811281,0.005404689947997665,0.058976375619806606,0.0,0.0,0.012317359032047906,0.0,0.0,0.00903023500471502,0.012481885550517697,0.028538873994307278,0.038434635102227575,0.0,0.0,0.0,0.0,0.018347577688691975,0.0,0.008172406236559718,0.025180688955985273,0.0,0.0012529432239089915,0.0012529432239089912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016274997436746683,0.0,0.0030051849599977754,0.0,0.0,0.0,0.011695673282781014,0.003005245527988869,2.9273523473156065e-19,0.0029598633597364963,0.0,0.0,0.022839110903991607,0.0,0.022839110903991603,0.021924427709567273,0.0,0.0,0.005349590888956755,0.0,0.0,0.0,0.0,0.0,0.030162279599697965,0.018543430207056722,0.0010085673692240198,0.007900095094220998,0.0,0.0,0.0009086265295836564,0.0,0.009026233662462782,0.03561387916199136,0.03238811406136917,0.026569763029082424,0.0,0.02504571601900482,0.00815063873244634,0.0,0.0,0.018781307465316126,0.009055068553872407,0.0,0.0051110579331199975,0.0,0.0,0.0,0.02117077371611735,0.0,0.0,0.0,0.02737482083204836,0.008091616739386465,0.03795186448384429,0.032157162195288844,0.0,0.05595771703919589,0.026786556491615834,6
LFQ intensity D6_6,0.002482642340937475,0.0,0.017201903874999674,0.009129961137509773,0.002243832394640207,0.0023061043209558906,0.016868710395141696,0.0,0.005924997189581071,1.1940375269756607e-19,0.003381892207980411,0.0,0.0022438323946402062,0.020279623470018195,1.1940375269756607e-19,0.0,0.04674637022057488,0.008445705909112904,0.0,0.0,0.0020190156586110232,0.0,0.0036745559447805875,0.008119020075112794,0.0,0.015162836106185318,0.01125858588948232,0.0,0.0,0.014208120744302053,0.0,0.0,0.012513005395726416,5.195490008583385e-06,0.008714329284445356,0.02761039039701711,0.0,0.0,0.0020662386007986424,0.005921229762600077,0.049339012998840824,0.0,0.0,0.01282211132662914,0.0,0.0,0.0016647373857690572,0.008821983156115211,0.028429862243453997,0.036283922574283166,0.0,0.0,0.0,0.0,0.02508133273264559,0.0,0.008352162017078953,0.02181043480304387,1.791056290463491e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011913373833000541,0.0,0.009129777131444465,0.0,0.0,0.0,0.01439944456461493,0.00912996113750977,0.0,0.0002250527566470048,0.0,0.0,0.021875121676541234,0.0,0.02187512167654123,0.022467062671446204,0.0,0.0,0.005860864747877048,4.603454297112992e-07,0.0,0.0,0.0,0.0,0.03642656653279466,0.021560148840172624,0.0,0.00637060969592086,0.0,0.0,0.0,0.0,0.010497677376177496,0.039262650259996215,0.032900513581963206,0.027616927093697678,0.0004099103379228466,0.02032164652441407,0.00434821962867868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004765914457256945,0.0,0.024854272577827182,0.014530082138573385,0.0,0.0,0.03539728329214382,0.00712716107629178,0.039239626329583485,0.03299574611885919,0.0,0.05691725478191155,0.026447890371739714,6
LFQ intensity D6_7,0.002239828621280477,0.0,0.018181344119886148,0.008927151249425528,0.002901964929900067,0.0008603776408320245,0.017927161741703397,0.0,0.006057024710336543,0.0,0.001015881058178838,0.0,0.002901964929900067,0.022123928407136687,0.0,0.0014301422118453654,0.04488021693319684,0.0,0.0,0.0,0.006438107344555369,0.0,0.003681482825129208,0.010247222196426176,0.0016283995297430927,0.00462039655826087,0.00820562485939525,0.0,0.0,0.012096665237459834,0.0,0.0031913980554039508,0.012536593576851008,0.0008708858306011734,0.00924991193231162,0.02367309267770439,0.0,0.0,0.011352098001617787,0.006053173333266119,0.05581726076379849,0.0,0.0,0.01562921322966987,0.0,0.0,0.0055527276846436945,0.011953292462022792,0.022639946911010442,0.033670027676219356,0.0,0.0,0.0,0.0,0.01789386840734156,0.0,0.015385925738246061,0.026323478044241212,5.981441994868216e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01065742341969814,0.0,0.008926971330809106,0.0,0.0,0.0,0.015084175163799597,0.008927151249425523,0.0,0.00879234247049458,0.0,0.0,0.021242927627468697,0.0,0.021242927627468693,0.02366936034744299,0.0,1.1962883989736432e-19,0.005991463196684087,0.00011535615506970501,0.0,0.0009456821294815975,0.0015342947190509172,0.0,0.03251129780206717,0.021056215372364136,0.0021432827621726274,0.005623245430235812,0.0,0.0,0.017352338236236123,0.0,0.009885556371054371,0.036201186669478067,0.032955425574015554,0.02581710526960901,0.0,0.020897012698582813,0.005185481486639987,0.0,0.0,0.0,0.0,0.0,0.0042569120062083965,0.0,0.005721544204868761,0.0,0.02281878861506516,0.0,0.0,0.0,0.02583163641110396,0.00430444036148792,0.039561174141706935,0.030574392884548385,0.0,0.05435855507384601,0.027656553762273807,6
LFQ intensity D6_8,0.003812880471570139,0.0,0.0126992689125931,0.0023020063381852104,0.004184106029317084,0.0010117972834550943,0.02153081245896165,9.514717983491897e-20,0.0049999357850777975,9.514717983491897e-20,0.005602471192076847,0.0,0.004184106029317083,0.0240104999804485,9.514717983491897e-20,0.001468989281738592,0.04883280030901671,0.0,0.0,0.0,0.008902312446195236,0.0,0.0,0.010502040336584589,0.0,0.01611005864510571,0.004572902181885423,0.0,0.0017724354976247907,0.01878910572252374,0.0,0.0050683749593404635,0.013503911879002793,0.0,0.007246898072108732,0.02206190418336739,0.0,0.0,0.002195316548997625,0.0049967565611259155,0.05991246425856706,0.0,0.0,0.016837341946694867,0.0,0.0,0.012636698764631216,0.0,0.0,0.0473932526243394,0.0,0.0,0.0,0.0,0.020148029482393276,0.0,0.021416413438344006,0.017174511052224783,1.5857863305819829e-19,0.0013274242558110308,0.0013274242558110317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01285755980564626,0.0,0.0023019599433405664,2.220100862814776e-19,0.0,0.0,0.011637773750066223,0.002302006338185207,0.0,0.0022672437745328918,2.220100862814776e-19,0.0,0.018748340271173992,3.1715726611639657e-19,0.018748340271173985,0.023379728247632865,0.0,0.0,0.006218079950433153,0.0008098276667658524,0.0,0.0,0.0,0.0,0.03494820121918284,0.025316270619409866,0.0029370160448515532,0.010675295604790625,0.0,0.0,0.018239810921851538,0.0,0.01351084998360998,0.04782138604640113,0.03678857938459627,0.02211701330575147,0.0,0.024204250293516964,0.005870432496619336,0.0,9.514717983491897e-20,0.0,0.0,0.0,0.004068685880161795,0.0,0.008813413963215621,0.0,0.019639189701765043,0.001006036375513255,0.0,0.0,0.02393365724567762,0.013235925570773003,0.04232451354802604,0.017798045445455397,0.0,0.05651960939768416,0.022425705747758654,6
LFQ intensity D6_9,0.0022805236371517593,0.0,0.01632040634219128,0.01018108087152015,0.0044515741206362786,0.0008651605519463828,0.018611876712646566,0.0,0.006358669497181395,0.0,0.0025548525542231867,0.0,0.0044515741206362786,0.022537929138777058,0.0,0.002221226417968987,0.04175858465697112,0.0,0.0,0.0,0.009468240356927093,0.0,0.012346705864799941,0.010275826076503377,0.0005513898676481775,0.00618224476134276,0.00428095753991966,0.0,0.0,0.014015123577706743,0.0,0.0,0.011005148302656855,0.0,0.007948859135515438,0.026194448714053964,0.0,0.0,0.007804100017019376,0.006354626318381406,0.056449054553909944,0.0,0.0,0.017325394708736973,0.0,0.0,0.015475771022067684,0.0,0.02270314358167721,0.049609522694241584,0.0,0.0,0.0,0.0,0.01507313311845244,0.0,0.017421121471242192,0.029280431592622214,0.0,0.0006308874474115897,0.0006308874474115899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01424317352031116,0.0,0.010180875681092333,0.0,0.0,0.0,0.011026666635927423,0.010181080871520141,0.0,0.0012192546110361393,0.0,0.0,0.019097890901734006,0.0,0.019097890901734003,0.01893726188223881,0.0,0.0,0.006289842966502151,0.000386365949832624,0.0,0.0,0.0005195251820075463,0.003511336764032566,0.032792284274687396,0.01794808868080636,0.0038331589858255776,0.0025845076279880806,0.0,0.0,0.01670424260069649,0.0,0.014807154274078279,0.04535272194401579,0.03096992836493589,0.02444564860868417,0.0,0.018638073566301924,0.006604011593079266,0.0,0.0,0.0,0.0,0.0,0.0,0.001332498407552266,0.0,0.0,0.02083428375350886,0.0,0.0,0.0,0.023720661028496588,0.011985387171775334,0.0472536249319047,0.013353646091630898,0.0,0.054340298657531545,0.02418813677643302,6
LFQ intensity D7_1,0.014641233472863589,0.0,0.0,0.010037417418464744,0.0010024080375215388,0.005811442920151399,0.01643500284573829,0.0,0.007606728419710329,8.652143341215729e-20,0.0034518291411253506,0.0,0.0010024080375215382,0.01329771279598691,8.652143341215729e-20,0.006842974455141801,0.04093888216320171,0.0019723220063201474,0.0,0.0,0.00522898505887033,0.0,0.0007750062016181788,0.011195707716754667,2.0188334462836699e-19,0.014649570998812887,0.010050104513853289,0.0,0.0,0.015547642354287051,0.0,0.008677044786737285,0.012089437600558493,0.0,0.0068452650662977595,0.02032602347792892,0.0,0.0,0.001996296001019214,0.004998294003973957,0.05450220086668709,0.0,0.0,0.006032460195755377,0.0,0.0,0.006886037590783388,0.0,0.022313193397896013,0.045145677413157136,0.0,0.0,0.0,0.0,0.031087337173878453,0.0,0.014856542420216648,0.005339963601579998,0.0,1.0094167231418349e-19,1.2978215011823592e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010232016698282024,0.0,0.010037215123443206,1.0094167231418349e-19,0.0,0.0,0.014887056142649156,0.010037417418464738,1.4420238902026214e-19,0.0014155715506501908,1.0094167231418349e-19,8.652143341215729e-20,0.020502811892830437,0.0,0.020502811892830434,0.02874902637890168,0.0,1.153619112162097e-19,0.00752439284193263,0.0017898620049957973,0.0,0.0,3.172452558445767e-19,0.006814220385042043,0.04561313493790172,0.019130321457806947,0.0,0.010372727096039449,0.0,0.0,0.005721656693379929,0.0,0.011471987791248774,0.04515164701418031,0.027031213508808834,0.023924765956453084,0.004856554091207788,0.019655340931885,0.006129354983885122,0.0,0.0,0.019056625987754112,0.0,0.0,0.0,0.0,0.013284440733627173,0.0,0.01584432949694721,0.0,0.0,0.0,0.0211144166602264,0.010153919062061133,0.03378431836422455,0.028372641292321907,0.0,0.06542115364713642,0.019833895808468293,7
LFQ intensity D7_2,0.008248941122939779,0.0,0.004228243750886908,0.007720638933638027,0.0006825016662182192,0.004274708382384992,0.01818800622409804,0.0,0.0075290055725517275,2.513804001307153e-19,0.006374689934755923,0.0,0.0006825016662182192,0.01737700324752628,2.513804001307153e-19,0.008392562626073151,0.045447166538399864,0.009564093386576123,0.0,0.0,0.006130153497128758,0.0,0.0,0.013358755625034859,2.661674824913456e-19,0.0020438671837154326,0.0044019539288416365,0.0,0.0,0.009796361014981186,0.0,0.0,0.00208593020767292,0.0,0.007342251291299754,0.015641203831870096,0.0,0.0,0.007853094330392517,0.004854386392298822,0.0549333896553689,0.0,0.0,0.0098040570269901,0.0,0.0,0.007598404392173918,0.00048043664767182046,0.01909824024422973,0.044640219947875634,0.0,0.0,0.0,0.0,0.018741818253713866,0.0,0.01680437874810848,0.02491765784981073,2.957416472126062e-19,0.00011899441640355044,0.00011899441640355051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012584207480700353,0.0,0.007720483331180318,0.0,0.0,0.0,0.00903581803275205,0.007720638933638026,0.0,0.007604049679336177,0.0,0.0,0.022748219793994228,0.0,0.022748219793994225,0.024641279432445505,0.0,1.478708236063031e-19,0.007447511270441336,0.0015775443346152777,0.0,0.0,0.0,0.004300623165691156,0.03922536564065239,0.016577787764692,0.0,0.0092942785320164,0.0,0.0,0.02349872425228146,0.0,0.010670253589087837,0.04452420191421722,0.03312814065944272,0.02133447838042219,0.0,0.020775359879838327,0.005989775997909285,0.0,0.0,0.021218142458224877,0.0062155955283004745,0.0,0.0,0.0,0.00781639515763983,0.0,0.01501662543862378,0.0,0.0,0.0,0.030617142003721783,0.014872168443595967,0.035957571417894976,0.029730613302318968,0.0,0.05667059989484076,0.01926357254123658,7
LFQ intensity D7_3,0.008378253671958774,0.0,0.013286042830398321,0.0076307516850748535,0.0026019806973101548,0.004862875129073005,0.017940098245037443,0.0,0.006097023674786625,3.653058010782025e-19,0.003090656444398838,0.0,0.0026019806973101535,0.01717075539212266,3.653058010782025e-19,0.0051436103224668794,0.04520434102808979,0.0049788257253827635,0.0,0.0,0.007973765064389078,0.0,0.0,0.009523027739284954,1.2176860035940084e-19,0.015463143229725395,0.004600298641109494,0.0,0.0,0.013981195840417203,0.0,0.0,0.013110756166070013,0.0,0.007357526584942027,0.02162405284222274,0.0,0.0,0.002107161431224816,0.0033449569374112806,0.053924657209290454,0.0,0.0,0.008250709223491727,0.0,0.0,0.0002040106577527958,0.005232423938086158,0.009236208719011298,0.04156988146866197,0.0,0.0,0.0,0.0,0.025232652245336745,0.0,0.01681786959057786,0.017830660953625895,0.0,0.0008539375904878562,0.0008539375904878554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013892842713678731,0.0,0.007630597894212903,2.1309505062895147e-19,0.0,0.0,0.01089491803755259,0.007630751685074848,1.2176860035940084e-19,0.007515519816783572,2.1309505062895147e-19,3.653058010782025e-19,0.021475570692401507,0.0,0.021475570692401504,0.02589526622388257,0.0,0.0,0.006031029210505881,0.004161677234199432,0.0,0.0,2.1309505062895147e-19,0.0,0.03558627014894917,0.02015399354287213,0.0020841143631276753,0.009597196240437174,0.0,0.0,0.004629964917021266,0.0,0.010799553008930311,0.05043961710525641,0.03557270258564851,0.02158860280977984,0.0,0.022823086937000508,0.00658210522335604,0.0,0.0,0.027834714194897154,0.0,0.0,0.004539020951516418,0.0,0.01212007595262481,0.0,0.02111539306765178,0.0,0.0,0.0,0.022287017760154064,0.013761591493861695,0.031139073806579973,0.02300458966123411,0.0,0.05921701477196864,0.020440528049420835,7
LFQ intensity D7_4,0.008990061670014041,0.0,0.015590843441070524,0.00945863114720452,0.0026766942395938936,0.0022264005254757297,0.01695839140831015,3.516223019463925e-19,0.007054193843386315,3.516223019463925e-19,0.0063509536445485095,0.0,0.0026766942395938936,0.021234425273810725,3.516223019463925e-19,0.0026892324542210663,0.042831139506055556,0.011411526385955375,0.0,0.0,0.006963359623776192,0.0,0.0,0.010177541587741831,0.0,0.014883930125705432,0.004029408906828383,0.0,0.0,0.006567630131642312,0.0,0.0,0.012282840536447789,0.0,0.005043025203125029,0.01907184696042657,0.0,0.0,0.0020282321026194494,0.004404459240185644,0.05659509159469465,0.0,0.0,0.01134542778983403,0.0,0.0,0.010201304107987795,0.0,0.02218169201680662,0.036159605643089995,0.0,0.0,0.0,0.0,0.020984965698588414,0.0,0.014803720003666008,0.031489148994952906,1.4650929247766353e-19,0.0,4.1022601893745793e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01293877021127121,0.0,0.009458440517094017,0.0,0.0,0.0,0.012717587157431922,0.009458631147204511,2.0511300946872896e-19,0.0007100208504915409,0.0,0.0,0.019772590589401597,0.0,0.019772590589401593,0.023290880806139013,0.0,8.790557548659813e-20,0.00697783892523962,0.0011775387394606061,0.0,0.0,0.0,0.004981898600978355,0.03463887053924609,0.019799562612054684,0.002928774529021797,0.010134096984917624,0.0,0.0,0.023540844587741253,0.0,0.009835349089706496,0.038709831495187814,0.03081472405006659,0.02134661089236846,0.0,0.024312621349824936,0.005844795436873739,0.0,0.0,0.0,0.0,0.0,0.008122926596099816,0.0,0.008545692379107609,0.0,0.018232336248585668,0.0,0.0,0.0,0.02232154732881007,0.014047822666887876,0.03823090889491426,0.02934526715988638,0.0,0.06001960667336058,0.01860860430386476,7
